time,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515627136.518,-0.094955,-0.165926,0.078815,-0.039522,0.902908,0.020155
1515627136.528,-0.05362,-0.044848,-0.047474,-0.023722,0.862561,-0.069245
1515627136.538,-0.013916,0.108775,-0.138336,-0.077682,0.786301,-0.13192
1515627136.548,0.021595,0.175408,-0.147342,-0.167666,0.688458,-0.051339
1515627136.558,0.077367,0.140093,-0.136742,-0.28568,0.543278,0.201257
1515627136.568,0.139461,0.047041,-0.153895,-0.49016,0.388222,0.383559
1515627136.578,0.160901,0.058771,-0.224596,-0.553639,0.214826,0.35345
1515627136.588,0.150529,0.233068,-0.292164,-0.394868,-0.000784,0.073486
1515627136.598,0.202128,0.518964,-0.249202,-0.133282,-0.045675,-0.089646
1515627136.608,0.182227,0.625155,-0.111442,0.111216,0.11512,-0.151113
1515627136.618,0.168436,0.482844,0.130651,0.227065,0.269057,-0.145998
1515627136.628,0.150295,0.343805,0.247445,0.193864,0.391722,-0.072499
1515627136.638,0.082942,0.179993,0.221412,0.196866,0.616695,-0.034421
1515627136.648,-0.00563,0.038985,0.183472,0.119528,0.835945,-0.044185
1515627136.658,-0.0536,-0.034378,0.112061,0.040378,0.924775,0.026515
1515627136.668,-0.09957,0.024224,-0.032716,-0.037598,0.75797,-0.032499
1515627136.678,-0.052032,0.104298,-0.119661,-0.129719,0.558155,-0.083277
1515627136.688,0.005627,0.090536,-0.113919,-0.193638,0.490104,-0.028903
1515627136.699,0.027088,-0.027425,-0.025836,-0.268783,0.439296,-0.004424
1515627136.709,0.005104,-0.085841,0.038218,-0.374872,0.393209,-0.055908
1515627136.719,0.003442,0.003923,0.007201,-0.572625,0.152472,-0.108097
1515627136.729,-0.002,0.068207,-0.081325,-0.753005,-0.159382,-0.304083
1515627136.739,0.008629,0.154926,-0.131751,-0.948375,-0.539058,-0.609102
1515627136.749,0.043004,0.204448,-0.164632,-1.869302,0.395734,-1.755368
1515627136.759,-0.137934,0.176935,0.453507,-2.754703,-1.018219,-1.872026
1515627136.769,-0.09371,0.159045,0.363399,-2.210827,-2.153195,-1.393354
1515627136.779,0.193369,-0.47399,-0.996724,-2.042901,-2.561878,-1.062611
1515627136.789,0.11928,-0.502066,-0.342269,-2.093212,-3.00694,-0.917783
1515627136.799,-0.24384,-0.305241,0.011038,-1.972497,-3.243586,-0.894777
1515627136.809,-0.125013,-0.197787,-0.133329,-1.952685,-2.897295,-1.115919
1515627136.819,-0.068034,-0.270746,-0.141988,-1.765791,-2.652561,-0.961616
1515627136.829,-0.127311,-0.222724,0.063862,-1.592038,-1.952934,-0.897496
1515627136.839,-0.029827,0.020649,0.143876,-1.291513,-1.312137,-1.034385
1515627136.849,-0.103471,0.153276,0.236752,-1.13006,-0.982729,-1.266659
1515627136.859,-0.108096,0.145208,0.215332,-0.986043,-0.685549,-1.399153
1515627136.869,-0.065262,-0.065804,0.203723,-0.696893,-0.14741,-1.443883
